,4_7_IP_S4_L004_R.sf,4_9_IP_S5_L004_R.sf,87_IP_S1_L004_R.sf,90_IP_S2_L004_R.sf,91_IP_S3_L004_R.sf,95_3_IP_S6_L004_R.sf
5_8S_rRNA,NA,NA,NA,NA,NA,NA
5S_rRNA,NA,NA,NA,NA,NA,NA
7SK,NA,NA,NA,NA,NA,NA
MCM8-AS1,NA,NA,NA,NA,NA,NA
MCM9,1.25390247639476,0.744796516171389,0.596793497884536,1.15177635932957,0.999437208260108,0.594050930336016
MCMBP,1.0630490762995,1.04493901213602,0.946660173026812,0.948331422418654,1.06995458208469,0.978902493105369
MCMDC2,2.23341996822819,2.53722460780507,1.35055064953868,2.90254695772243,1.36718372331487,1.85758346607806
MCOLN1,0.885030319196132,1.86330386375933,0.61578837411846,0.783743047632658,1.24635168753881,0.817102584681478
MCOLN2,NA,3.58904009190244,NA,NA,1.08633007082782,NA
MCOLN3,Inf,0.0759045126016144,0.0759045126016144,NA,0.0759045126016144,NA
MCPH1,0.81121401286805,0.942316431094036,1.06645826283036,1.03154087054205,0.785040962727736,0.813430269229503
MCPH1-AS1,1.6806004965283,1.84620324411126,1.33000566373509,1.79860583466424,1.78121203670795,1.69635458425111
MCPH1-DT,3.60263425064454,4.27067522295759,2.76350820516896,3.0753951265009,3.62749719989317,3.77096675496835
MCRIP1,3.49722462628273,3.74424316713829,3.1662112235705,2.77244910156283,2.82511754476333,3.46243324589758
MCRIP2,3.00831785266656,3.62490761036842,2.47855729408419,1.94770023831373,2.19049359135178,2.6221702168942
MCRIP2P1,NA,NA,NA,NA,NA,NA
MCRIP2P2,1.83605955475168,NA,NA,NA,NA,NA
MCRS1,1.96104671746124,1.87012314195927,1.4797800175154,1.63899182067354,1.74252180913908,2.05853196734805
MCTP1,0.632375896281138,0.679559756976522,0.780040047309287,0.701992273395893,0.976815043191297,0.73375995891433
MCTP1-AS1,NA,NA,NA,NA,NA,NA
MCTP2,0.548318185562872,0.54409169281198,0.715297599260468,0.782273296077572,0.729590470434446,0.512041460389583
MCTS1,3.91047595274339,3.1737146139065,3.27172491129206,2.41566426595272,3.06188542145837,2.64313930347642
MCTS2,2.31967643800427,1.09732489484557,0.776679982091014,2.4340478974154,2.18887683385713,1.66789895549341
MCU,1.49004821221878,1.30554984900517,1.25778632153717,1.89718656540606,1.62720570079125,1.06298983031607
MCUB,2.86564052803695,1.32873996306939,2.70727486988532,0.618871807698388,NA,6.51322658050606
MCUR1,2.81324552960387,2.81709431147346,2.76483341616958,2.76307766436291,2.37145664310794,2.55501060093172
MCUR1P1,NA,0.0765018177405941,0.0765018177405941,NA,0.0765018177405941,0.0765018177405941
MCUR1P2,NA,NA,NA,NA,NA,NA
MDC1,0.427101700333654,NA,0.456502929098871,0.461161021248469,NA,0.466037007880347
MDC1-AS1,NA,NA,NA,NA,Inf,NA
MDFI,1.47223278748478,1.40593004481834,2.25299540581305,1.49612701432625,0.578507088039131,1.65615821085673
MDFIC,0.603458096073532,0.634502717570699,1.97257904080654,1.04772387424022,0.614570475089824,0.501974250590129
MDFIC2,1.12434370326899,3.5577641744433,3.26794642684478,NA,Inf,3.96851975574844
MDGA1,0.574371276725462,0.636063085532205,0.511452163156912,0.626949860456231,0.681437372483348,0.631162065793339
MDGA2,0.594857419493414,0.762700892882706,0.696091484601392,0.566859243560661,0.64434320489047,0.523269410522762
MDH1,1.28230277617595,1.35307498634596,1.35837680775086,1.09336501758156,1.3511674571551,1.14528556014173
MDH1B,0.81258393730102,0.879019638503734,0.856579810135434,1.21500359549751,1.02055684466644,1.1231510291833
MDH1P1,NA,NA,NA,NA,NA,NA
MDH1P2,NA,NA,NA,0.873167263589992,0.617126356782775,NA
MDH2,1.6027048289094,1.68571374516017,2.00821346700566,1.67828524135551,1.59027625561334,1.57003405690219
MDK,1.58498753181003,1.58708142566104,1.51771644263113,1.35160862883973,0.763034988961483,1.63379328226314
MDM1,0.573939883820999,0.500981649304406,0.540609400536799,0.435703056669932,0.786739359295181,0.446908268555839
MDM2,0.747377395052809,1.04089154985638,0.806799125176307,0.735695347088563,1.10439000636059,0.755551301818438
MDM4,NA,0.505655623754649,NA,NA,NA,NA
MDM4P1,NA,NA,NA,NA,NA,NA
MDN1,NA,0.206006596889501,0.206006596889501,NA,0.206006596889501,0.206006596889501
MDN1-AS1,2.48234812313545,Inf,3.01438002802123,4.37649093423969,2.3228247920854,3.73116072066511
MDP1,1.8869326060757,2.02944180045857,2.00270499313474,2.50263658687721,2.85180258727112,2.56325269387751
MDS2,NA,NA,NA,NA,NA,NA
ME1,1.16066904875662,1.07027912879024,1.33519949829384,1.46138157487922,1.56062577605183,0.912995626371393
ME2,0.679136014551339,0.720362917888273,0.723738960942425,0.694344764616248,0.65377213794428,0.573693287270612
ME2P1,NA,NA,NA,NA,NA,NA
ME3,0.906499603982839,1.03256622483686,1.10801264698829,0.596883033051769,0.64050837775557,0.61936121406877
MEA1,2.7411471517097,2.34805398208997,3.3717653945486,3.4039499760097,2.3878168402206,2.36852917356325
MEAF6,2.74767967606452,2.66836324415231,2.81904664550507,3.57698676784064,3.3093877034798,2.62636239672702
MEAF6P1,NA,NA,NA,NA,NA,NA
MEAK7,0.651467297204968,0.551635440132971,0.684643678854738,0.539134444845363,0.678649020828877,0.541238930683573
MECOM,NA,0.609559360220237,0.67101978552297,0.493639464242191,NA,0.636922631821779
MECOM-AS1,NA,NA,NA,NA,NA,NA
MECP2,0.919053009858303,1.05138395152766,1.0014386773197,0.9665251074541,1.02399434277398,0.952942585311503
MECR,1.53338075545041,1.51212893113275,1.25232355397945,1.31557860529597,1.16039533032501,1.68790277363931
MED1,0.812710697068174,0.802086516387284,0.879639571217537,0.867115408943707,0.863554979939564,0.807794490290156
MED10,2.01718357708968,1.3949874513928,1.54774468301415,2.08373351510017,2.27200896850341,1.82174487088173
MED11,2.18477183854599,2.37958042113134,1.96884501028954,1.64028158808748,1.94698779399726,2.49669538618
MED12,NA,NA,0.435484279409861,NA,NA,NA
MED12L,0.582011626216725,0.535998881857994,0.429994338825344,0.639860350826857,0.674872895171536,0.46248285835278
MED13,0.63999694128632,0.624487054021627,0.72952064232671,0.595431368675829,0.725573906493578,0.713356945496596
MED13L,0.459685978305858,0.481185979889112,0.497402739162628,0.568499282600806,0.691360605940642,0.476028366626776
MED13P1,NA,NA,NA,NA,NA,NA
MED14,0.586669167434459,0.644843294240202,0.725645996087028,0.628321311398528,0.64985382898023,0.494948309939084
MED14OS,3.28887879371452,3.72371185789207,3.90934951678084,Inf,Inf,2.04841853881994
MED14P1,NA,NA,NA,NA,NA,NA
MED15,1.13389543856427,1.09467671248197,1.11277291477915,0.851347703986724,0.844718818198388,0.923243239693601
MED15P1,NA,NA,NA,NA,NA,NA
MED15P3,NA,NA,NA,NA,NA,NA
MED15P4,NA,NA,NA,NA,NA,NA
MED15P5,Inf,NA,NA,NA,NA,NA
MED15P6,NA,NA,NA,NA,NA,NA
MED15P7,NA,NA,NA,NA,NA,NA
MED15P8,NA,NA,NA,NA,NA,NA
MED15P9,NA,0.948479694237368,NA,NA,NA,Inf
MED16,0.911848467541747,1.00468314638541,0.905901693478177,0.812961927745526,0.730429366358026,0.943574381798279
MED17,0.93170524801311,0.752422346134851,0.79177030029701,0.772396476458587,0.906499603982839,0.720097685101711
MED18,1.30313647400419,1.85717415069863,1.59900149837232,1.96525237915422,1.68361275981708,1.48218913140905
MED19,1.97267273581744,2.01397479877918,1.75784238687599,1.99139107581272,2.2002932636112,1.96478984221588
MED20,1.3095180849758,1.05630547000462,1.23366645455007,1.64055278619343,1.56443570313595,1.30054901638945
MED21,1.74232280718006,1.57716277052066,1.79088532941069,2.57193736272934,1.62547604720596,1.43334237163869
MED22,1.60838063645032,1.62829963972084,1.69575798928468,1.54589595488161,1.49612701432625,1.895813674548
MED23,NA,0.257905144117086,0.257905144117086,NA,0.257905144117086,0.257905144117086
MED24,0.642487954558662,0.595669828138741,NA,0.704987712187401,0.626418388705309,0.591938843888078
MED25,0.869795667499403,0.869351351383307,0.922106861576167,0.702616562592906,0.686970764955194,0.844807097294868
MED26,1.30215335191607,1.2104832991342,1.31236357802337,1.33655513448695,1.27047555469645,1.4897893248578
MED27,1.36394070753863,1.430800625053,1.47690776135049,1.42659971174708,1.52341977988635,1.33720506807497
MED28,1.63935265215174,1.60959698838583,1.49698577677535,1.68887177337115,2.00197114125282,1.9088398443313
MED28-DT,1.08042091309607,NA,1.36041214741969,1.80368406260707,NA,0.696188037423099
MED28P1,NA,0.288348212234982,0.288348212234982,0.859482362390533,0.288348212234982,0.288348212234982
MED28P2,NA,NA,NA,NA,NA,NA
MED28P3,NA,NA,NA,NA,NA,NA
MED28P4,NA,NA,NA,NA,NA,NA
MED28P5,NA,NA,NA,NA,NA,NA
MED28P6,NA,NA,NA,NA,NA,NA
MED28P7,NA,NA,0.412465266058549,NA,NA,NA
MED28P8,NA,NA,NA,NA,NA,NA
MED29,2.34041486693574,1.61248340626461,1.97427591577546,2.71398448550989,1.8862499749222,1.78349610934611
MED30,1.40726007211491,1.08110986870533,1.24543452053386,1.50054220482292,1.67946593863501,1.45525707907069
MED31,2.02315314915226,1.71645254326386,1.73216993327656,1.94612965712123,2.19364350033917,1.78324583426088
MED4,2.33483178787171,2.11724246837344,2.56100611629666,2.99933816738525,2.89722286816823,2.3044738451481
MED4-AS1,NA,NA,NA,NA,NA,NA
MED6,1.0072699133528,0.988675453719402,1.07493214822378,0.971182978521413,1.13236348435009,1.06904968164945
MED6P1,NA,NA,NA,NA,NA,NA
MED7,0.952942585311503,0.908062727966371,0.941612233890022,1.03322418650111,1.12949725197643,0.867045625466638
MED8,2.00855809777291,2.02031801289049,1.90365001059101,2.2155409868643,2.27374475241918,1.77260342477712
MED8-AS1,NA,NA,NA,NA,NA,NA
MED9,2.10049956793379,2.33577765089187,1.89798453262151,1.86890298875313,2.13094793514009,2.1460484131251
MEDAG,3.49808040546474,6.50452849770924,1.37173750674019,0.593479695248375,7.15801760938375,1.09081169401402
MEF2A,1.09905175955567,0.962366213427325,1.16232790025746,1.27929124410974,1.37699914857204,0.971942968828576
MEF2AP1,NA,NA,NA,NA,NA,NA
MEF2B,1.60063583803056,1.08175636378316,1.60504818080298,1.5199955456079,2.41607975865902,1.28016466846401
MEF2C,0.636814573558515,1.14506318734316,1.27005637016756,1.09827633979994,1.08644600284608,0.874933458516331
MEF2C-AS1,0.757937162201411,3.02499489621084,0.823118223551982,2.33763940218949,1.11975450317175,1.31003946207612
MEF2C-AS2,NA,1.23884415701241,1.7814807966505,0.694833070102437,NA,0.714660834423557
MEF2D,0.996813379738463,0.942938642652469,1.18004626749631,0.906175722534609,1.02484210356223,0.89287408602063
MEFV,NA,0.128591312409815,0.128591312409815,NA,0.128591312409815,0.128591312409815
MEG3,NA,5.60627344519969,NA,NA,NA,NA
MEG8,NA,0.130776498260979,0.802818456451479,NA,0.130776498260979,0.130776498260979
MEG9,NA,Inf,NA,NA,NA,NA
MEGF10,NA,0.997471174995823,NA,NA,NA,0.46951382805838
MEGF11,0.473553412944354,0.690223245328046,0.657578554137665,0.455808252226466,0.661143663447833,0.474129254630046
MEGF6,NA,0.174898209836425,0.174898209836425,NA,0.174898209836425,0.174898209836425
MEGF8,NA,NA,NA,NA,NA,NA
MEGF9,1.16012536421094,1.16836861048476,1.06854497161227,1.24577163634756,1.320157960774,1.11126232349189
MEI1,Inf,0.206776138064033,0.206776138064033,NA,0.206776138064033,0.206776138064033
MEI4,1.23793820451785,1.12458488220677,1.90601438302557,0.959076872866082,1.55603825889437,1.04513425375945
MEIG1,1.58410936544642,1.6737259697128,2.72268744992276,3.19328819177601,3.63054334567503,4.39037981486524
MEIKIN,NA,NA,NA,NA,NA,NA
MEIOB,0.82505921589794,5.62707432772693,NA,2.76265323257762,0.450099122403288,0.694804215171168
MEIOC,0.469780413841776,1.0538906715504,0.851109894316353,0.7060344410968,0.686716481672329,0.473452054320584
MEIOSIN,Inf,NA,3.79008826457678,NA,Inf,2.08022931676131
MEIS1,0.570132067459432,0.742809134671687,0.507931921742277,0.781451366923744,0.678045408775553,0.625045880209058
MEIS1-AS2,NA,NA,0.680640775790035,NA,0.450556820806825,NA
MEIS1-AS3,NA,3.76419131935348,0.621291062702346,0.773408802368015,NA,0.91425686172459
MEIS2,1.03702899785644,1.09268376320461,1.3738607515202,1.38331958468138,0.983920147990449,1.65306699775636
MEIS3,2.47855729408419,2.43519322362542,2.35107165329785,2.44176389372544,2.74546582090227,2.45849599228855
MEIS3P1,2.27890000326797,1.95295223351233,2.1260953774183,1.95384123959318,2.26736847013929,2.33413029089252
MEIS3P2,2.00929529428336,2.28999914103172,1.92445390707934,2.44919186459913,2.4623768638178,1.76968449887379
MELK,1.02796682449853,1.21427756725772,1.01061023435494,0.655996500815962,0.60834328183517,1.02210544300058
MELTF,0.68303954655124,0.797474168851164,0.664912046986727,0.823118223551982,0.452163346804558,0.865216297331479
MELTF-AS1,2.23461281895969,2.35928764646873,1.86387936983958,1.51791040662602,1.15933250376915,2.19660686150375
MEMO1,1.25623028748159,1.44902836169887,1.15369339676829,0.979376488437151,1.02945268241112,1.26587044829445
MEMO1P1,0.58066492693769,4.83329522279406,6.45937296094767,NA,0.518772799085302,0.684949100941319
MEMO1P2,NA,NA,NA,NA,NA,NA
MEMO1P3,NA,NA,NA,NA,NA,NA
MEMO1P4,NA,NA,NA,NA,NA,NA
MEMO1P5,NA,NA,NA,NA,NA,NA
MEN1,0.810448518941301,0.659293496669293,0.806026363815243,0.712709181508454,0.677254296262195,0.792348549035052
MEOX1,0.705830250182501,NA,1.04884513002691,0.615274672574906,0.9953527393691,1.65800992842076
MEOX2,0.961506485017971,0.74505852803249,0.95614351767583,1.22328225795586,1.65687981362508,1.06995458208469
MEP1A,NA,NA,NA,Inf,Inf,NA
MEP1AP1,NA,NA,NA,NA,NA,NA
MEP1AP4,NA,NA,NA,NA,NA,NA
MEP1B,NA,1.37836367340834,0.800513252069152,1.12454175804927,Inf,2.86780830625301
MEPCE,1.51212893113275,1.5162242135282,1.30777846283624,1.24799469121172,1.08042091309607,1.40484406793726
MEPE,NA,NA,NA,NA,NA,NA
MERTK,NA,NA,NA,NA,NA,0.513730409372936
MESD,1.06332211515621,1.03797711383122,0.698475598478074,1.00945155139062,0.843473288381325,1.139057661651
MESDP1,NA,NA,NA,NA,NA,NA
MESP1,4.63499082743817,5.23884001345955,4.07860684339682,3.45264337236871,3.80117160591219,4.2398568558074
MESP2,0.955752216285581,5.4952198257288,2.58439092934718,2.30613995125215,0.520856063073711,2.20503961973645
MEST,0.858602911788631,0.855857264845083,0.800898078486893,0.777083080211905,0.732446478892614,0.890156980996858
MESTIT1,1.32955179801528,1.23988196327754,1.5292449956803,1.33438266865872,1.84686037816262,1.21276965828722
MESTP1,NA,NA,NA,NA,NA,NA
MESTP2,NA,NA,NA,NA,NA,NA
MESTP3,NA,NA,NA,NA,NA,NA
MESTP4,NA,0.0929289011501137,0.0929289011501137,NA,0.0929289011501137,0.0929289011501137
MET,0.569520025747876,0.560969960996452,0.467123504232434,0.571208900406781,0.576651207512946,0.526719699976807
METAP1,0.813518189954021,0.803774872557972,0.903753238093801,0.810843780405576,0.97779431917034,0.841527945956695
METAP1D,1.70188340094857,1.2106687590786,0.603781000656885,0.552191167302281,0.736894410505112,0.555018303509508
METAP2,1.2728111471415,1.19201144458544,1.48944659454912,1.46674080461612,1.54359987874047,1.08664357451731
METAP2P1,NA,NA,NA,NA,NA,NA
Metazoa_SRP,NA,NA,NA,0.445915173735249,NA,0.408868972871728
METRN,2.83281393212186,5.75386525785611,1.96577487088099,1.7065745648331,1.31930591860081,3.70914185777519
METRNL,2.16583247493063,2.73830950243137,1.86774367142043,1.9256782897639,1.93034468473655,2.27223502772236
METTL1,1.5942441953445,1.80476594531102,1.51564618430052,0.807972194678859,0.866432553256728,1.78184422215273
METTL13,1.28517947250254,0.995452055898718,1.38277901355416,0.687467433847589,0.795822826993836,1.37106276101096
METTL14,0.884798469408918,0.832625738253035,0.835063527880159,0.948398652856703,0.490004630764751,0.795099233320938
METTL14-DT,0.84867398794047,0.678045408775553,0.667185474161487,0.756688347616148,0.824070217445241,0.81398491433384
METTL15,1.00965059416601,0.999625413728929,0.732463752031377,0.678045408775553,1.21134169928684,0.970143554924657
METTL15P1,NA,Inf,0.784884062240673,Inf,NA,1.03311171951986
METTL15P3,Inf,NA,NA,NA,NA,NA
METTL16,0.834107224915486,1.3262861317335,0.81398491433384,1.00404972489837,0.855936000294489,0.890667480672004
METTL17,0.660077320219069,0.42976754237279,NA,0.492399361295916,0.630978723763275,0.541017824706246
METTL18,1.90462492785664,2.08433870511036,1.7822696005105,2.04113314042534,2.05590036536768,1.81356929965181
METTL1P1,NA,NA,NA,NA,NA,NA
METTL21A,2.40757948722943,2.33987877917183,2.2186759145311,2.41500294628702,2.2814305766429,2.22420222252294
METTL21AP1,0.0232301626069478,0.0817159591353415,0.0817159591353415,NA,0.0817159591353415,0.0817159591353415
METTL21C,1.1808581185532,Inf,0.918003623867056,Inf,1.30636543824633,2.56286081776266
METTL21EP,NA,0.177442545498008,0.177442545498008,NA,0.177442545498008,0.177442545498008
METTL22,NA,NA,NA,0.457085436095626,0.514758586903019,0.422476494786227
METTL23,2.51110560722147,2.69792350865642,1.98553691170295,1.77865596309101,2.24402383235308,1.98755284129099
METTL24,1.1242369602714,1.38045169364846,0.478771755299729,0.573774146666443,1.16371833912265,1.66775773553339
METTL25,0.583085865844505,0.482549292354078,0.486635359154287,0.426734097117803,0.505980673653942,NA
METTL25B,0.888562385457803,0.899918375415857,0.704348370137278,1.37204992079941,1.25041647045092,0.910460323093202
METTL26,3.25361357946127,2.79925675192485,2.95547405267459,2.67487388171598,1.95033430075438,2.55655503470299
METTL27,NA,NA,0.615932927152733,0.549985617775032,NA,NA
METTL2A,2.16136154576492,2.03143653633758,1.73312214928295,2.01547998695623,2.00586838820846,1.95534737977691
METTL2B,1.51489042059682,1.43910066927439,1.32523673484861,1.44268175641214,1.5171863126389,1.43102474986076
METTL3,0.484923475678929,0.53509134218019,0.419123914189068,NA,NA,NA
METTL4,0.819502001710452,1.22986220556717,0.832869333980286,0.934315406076355,1.28085415900742,1.5452073224068
METTL5,2.7765130078056,2.49735984419204,3.10775911925207,3.46569703270479,2.97194191593297,2.71494857751425
METTL5P1,NA,NA,NA,NA,NA,NA
METTL5P2,NA,NA,NA,NA,NA,NA
METTL5P3,NA,NA,NA,NA,NA,NA
METTL5P4,NA,NA,NA,NA,NA,NA
METTL6,1.38215764636627,1.35960416842188,1.31399576383284,1.3308700901698,1.44210813596204,1.46232541186514
METTL8,0.821964648966685,1.06640497627694,1.11466826088982,0.968494698503166,0.851470456724197,1.2297062665604
METTL8P1,NA,NA,NA,NA,Inf,NA
METTL9,3.13428956945072,3.34837582452843,3.11545534477841,3.31493706577903,2.68179258947863,2.92760505185885
MEX3A,1.13315208597392,1.15874186729799,1.22998249423152,1.14813589522097,1.22101068121782,1.11157552706176
MEX3B,1.30198056216765,1.41049514810166,1.33338441606398,1.30226333385896,1.29923013690344,1.3095506716876
MEX3C,1.41308474735489,1.25061142603834,1.66486215186937,3.08340364810912,2.05943024108565,1.51706642972762
MEX3D,2.58004866771545,2.75892852380386,1.83323541117542,2.02309154849147,2.21602880533991,2.34064307657285
MFAP1,1.02311636439946,1.09351666682914,1.23374595920127,1.06850855033417,0.975704496574284,0.876554674367782
MFAP1P1,0.0473468382314548,0.156894203791807,0.156894203791807,0.728386933032573,0.156894203791807,0.156894203791807
MFAP2,1.59011010704142,1.88163345744905,1.17044364276403,1.02246158241832,0.808999531872412,1.9172659958941
MFAP3,1.17968153351521,1.33924948687571,1.13767651041894,1.05381784018304,1.17123838167184,1.1525314014442
MFAP3L,1.42229502259516,1.71100335968298,1.26455123718156,1.15787095019224,0.952070868854303,0.863608186445911
MFAP4,NA,0.599763859228172,0.744304018178315,0.509581971438022,0.516453486418703,NA
MFAP5,NA,NA,1.57687750458761,0.629072215531581,0.918251739615526,1.6151501503691
MFF,2.15036527239982,2.1484613415285,2.21289864075424,2.14620540483962,2.1288416280861,2.11599018577078
MFF-DT,1.92538421632394,1.9612395056823,1.86664568920333,2.18133643057178,2.24489123961911,2.27255860073293
