"","gene_id","log2_RE_FC","Z_score","gene_name","gene_biotype"
"411","MRPS11",-0.208024566701603,-2.12092221923365,NA,NA
"412","MFAP2",0.844141941574308,-2.12148544826869,NA,NA
"413","ENSG00000290960",0.313901494384923,-2.12186799806865,NA,"lncRNA"
"414","THSD4-AS1",-0.236685700647941,-2.12208514526372,NA,NA
"415","ENSG00000286830",-0.891465191419721,-2.12260756629356,NA,"lncRNA"
"416","NDUFA4L2",-0.215897987642954,-2.12261128144716,NA,NA
"417","GPATCH1",-0.256406400382138,-2.1229199191339,NA,NA
"418","DLK1",0.477873436754666,-2.12451781103553,NA,NA
"419","PRKAR1B",-0.327032501739314,-2.12601990160464,NA,NA
"420","ENSG00000227627",0.462995969141342,-2.12654244400207,NA,"lncRNA"
"421","ZNF684",-0.305441554490109,-2.12748065970575,NA,NA
"422","KRI1",0.204029524395583,-2.12788216542266,NA,NA
"423","TSPAN5-DT",-0.235872625481031,-2.12841199858994,NA,NA
"424","C2orf15",-0.348730806634394,-2.1286004533522,NA,NA
"425","TMEM179",-0.233922279821688,-2.12866162912322,NA,NA
"426","RASGRP2",0.375803094216104,-2.12874064821042,NA,NA
"427","MRPL10",-0.29290042138883,-2.12922754687483,NA,NA
"428","MAPT-AS1",-0.70728771937665,-2.12992197377128,NA,NA
"429","ZYX",-0.294367108387534,-2.13020248979528,NA,NA
"430","NUP50-DT",-0.20278329013324,-2.13169964143815,NA,NA
"431","CTNNAL1",-0.233970104089254,-2.13386261935116,NA,NA
"432","PART1",-1.17874898223002,-2.13413031268039,NA,NA
"433","PTRH1",0.204039677658647,-2.13704142871887,NA,NA
"434","FRMD6",0.417477705678302,-2.13898631736339,NA,NA
"435","NHLRC4",-0.302754068004062,-2.14045065721802,NA,NA
"436","GNL3LP1",0.399914745282486,-2.14073977252116,NA,NA
"437","ENSG00000274367",0.509587385593483,-2.14121112049259,NA,"lncRNA"
"438","LGI4",0.295059732403436,-2.14144039380664,NA,NA
"439","SPAG16-DT",0.208601104831692,-2.1430640628046,NA,NA
"440","RNF121",0.631989179910376,-2.14519340197183,NA,NA
"441","ADAM12",-0.499138039993033,-2.14602806717334,NA,NA
"442","NEUROD1",-0.472294327693527,-2.14643949757604,NA,NA
"443","TM2D3",0.437261126980027,-2.14655715866748,NA,NA
"444","ENSG00000273472",-0.468286203347948,-2.15238048024964,NA,"lncRNA"
"445","SLC25A6",0.325184918196995,-2.15329371669236,NA,NA
"446","PFKFB1",0.412240757731918,-2.15468254988067,NA,NA
"447","TRAPPC6A",0.704079794769345,-2.15533754988443,NA,NA
"448","HLA-DMB",-0.778842312488513,-2.15679983767469,NA,NA
"449","CENPV",0.216415883401233,-2.15703574659008,NA,NA
"450","TMEM129",0.648594350220446,-2.15732134860317,NA,NA
"451","PYCR3",0.357530584794289,-2.15822072029755,NA,NA
"452","RUSC2",-0.36961077764053,-2.15948559651572,NA,NA
"453","FBXL2",-0.221800049751724,-2.16041911713268,NA,NA
"454","LINC03073",0.21000873239676,-2.16052604548983,NA,NA
"455","CHKA-DT",1.55614477699132,-2.16152608349613,NA,NA
"456","TFEB",0.268496193237999,-2.16403076635222,NA,NA
"457","EXTL3-AS1",-0.54000023448576,-2.16507155884974,NA,NA
"458","THG1L",-0.407785656078798,-2.16653750731446,NA,NA
"459","PSAT1",0.489258151754327,-2.16696949917806,NA,NA
"460","GALNT16-AS1",-1.07161576942122,-2.16750937811007,NA,NA
"461","STX7",-0.455463099859831,-2.16754973135464,NA,NA
"462","PRXL2C",0.467096344944286,-2.16774118925259,NA,NA
"463","IFT56",0.298417324251042,-2.1677598444476,NA,NA
"464","PLEKHG4B",0.487096158857465,-2.16976937625044,NA,NA
"465","ISCA1",-0.269283225914944,-2.17009252441494,NA,NA
"466","ENSG00000233461",-0.516841270230355,-2.17086959233825,NA,"lncRNA"
"467","SGO1",-0.234925203964522,-2.17297976638406,NA,NA
"468","ATP6V1F",-0.496123270748182,-2.17319267621127,NA,NA
"469","MANF",0.409927983709432,-2.17319468139132,NA,NA
"470","MIR22HG",0.347178035458704,-2.17358953515353,NA,NA
"471","MMP1",-2.23429663264056,-2.17548678633565,NA,NA
"472","ENSG00000235499",0.221896193193205,-2.17608876040027,NA,"lncRNA"
"473","COQ2",0.580536350882551,-2.17762923944013,NA,NA
"474","SLC35F2",-0.220835287518162,-2.1781161111872,NA,NA
"475","NRDE2",0.242675467175904,-2.17875465923554,NA,NA
"476","JMJD8",0.619957769802432,-2.17894740133167,NA,NA
"477","PPP2R3C",0.302911928544464,-2.17953481127111,NA,NA
"478","ZNF860",-0.483727810556411,-2.17981102657609,NA,NA
"479","CDYL2",-1.03440914113564,-2.18067399383478,NA,NA
"480","ENSG00000286132",-0.481358942612242,-2.18222455597272,NA,"protein_coding"
"481","ENSG00000270076",-0.619749152643203,-2.18427154605052,NA,"lncRNA"
"482","AHI1-DT",-0.235113669917938,-2.18543744713653,NA,NA
"483","CCDC62",-0.72031116900885,-2.18616378353782,NA,NA
"484","DGCR2",0.206579070358397,-2.1868108198142,NA,NA
"485","RHOQP1",0.235904033570611,-2.18786149571589,NA,NA
"486","ENSG00000253965",-0.726215468104815,-2.1884110149715,NA,"lncRNA"
"487","IGFBP2",0.746008656366471,-2.19065574609183,NA,NA
"488","LINC02609",-0.376934115870941,-2.19076060570608,NA,NA
"489","RPS9",0.540207336542859,-2.19093581301593,NA,NA
"490","ENSG00000286447",-0.62239988502351,-2.19110210777197,NA,"lncRNA"
"491","BCKDHB",0.31963015885326,-2.19167453450267,NA,NA
"492","MED21",-0.333360017636532,-2.19179519725334,NA,NA
"493","CLEC2L",-0.455535456402141,-2.19231654866513,NA,NA
"494","FILIP1L",-0.522229149572045,-2.19276819346937,NA,NA
"495","DPP9",-0.429663825389469,-2.19297805560241,NA,NA
"496","ZNF773",0.267683439087402,-2.19390497667627,NA,NA
"497","TIMM21",0.237780714386121,-2.19583085131325,NA,NA
"498","DPH2",0.827098423030208,-2.19594637588778,NA,NA
"499","TEX30",0.311256564627296,-2.1959903081712,NA,NA
"500","METTL23",0.260375006373071,-2.1961055517187,NA,NA
"501","MBLAC1",0.279093787636387,-2.1965281397926,NA,NA
"502","PECR",-0.262728047464116,-2.19742702345652,NA,NA
"503","FUT3",-0.837764122038374,-2.19827501573973,NA,NA
"504","RPH3AL",0.265342659716981,-2.19875022409529,NA,NA
"505","ENSG00000274363",0.228073687925717,-2.20010711083053,NA,"lncRNA"
"506","SSTR3",0.413663572180971,-2.20029364196165,NA,NA
"507","NAGA",0.415988521824994,-2.20152303039496,NA,NA
"508","ARHGAP20",-0.523316270179432,-2.20248593226733,NA,NA
"509","FECH",-0.499629916047171,-2.20289644112044,NA,NA
"510","NHLRC1",-0.588932373564535,-2.2029709569624,NA,NA
"511","POLR3G",-0.607546476124146,-2.20346441897336,NA,NA
"512","VIM",0.270936638465709,-2.20656079754981,NA,NA
"513","UROD",0.341485409553536,-2.20701180098759,NA,NA
"514","ENSG00000278740",-0.34719483070906,-2.20804596271401,NA,"lncRNA"
"515","ARL17B",0.479751177028368,-2.20849993615766,NA,NA
"516","RAN",0.27420406094401,-2.20881147926719,NA,NA
"517","DNAJC16",-0.208270795765857,-2.20923948347261,NA,NA
"518","PIGV",0.587926492091267,-2.20927517524152,NA,NA
"519","VPS9D1-AS1",0.206496708570409,-2.21043547599384,NA,NA
"520","PCDH19",-0.302387331741443,-2.21185537628894,NA,NA
"521","ENSG00000275493",-0.469207788213255,-2.21483345368909,NA,"processed_pseudogene"
"522","TEAD3",0.224789824363208,-2.21647806705893,NA,NA
"523","METTL25B",-0.301748054412869,-2.21716429721528,NA,NA
"524","ENSG00000259920",-0.55807736909039,-2.21845113941266,NA,"lncRNA"
"525","SEPTIN7-DT",-0.336285482985511,-2.22030520124079,NA,NA
"526","C1orf35",-0.21635248549637,-2.22102444468035,NA,NA
"527","ZNF503",0.293825293813895,-2.22269075717623,NA,NA
"528","TBC1D15",-0.494855219456373,-2.22317864941465,NA,NA
"529","LRRK2-DT",-1.11318825742903,-2.22331522739936,NA,NA
"530","GJA1",0.268026721499563,-2.22352005815844,NA,NA
"531","ENSG00000226310",-0.733281528452385,-2.22461188715745,NA,"lncRNA"
"532","ATP1B3",0.223645457989741,-2.22496489515962,NA,NA
"533","CREB1",-0.21150486149235,-2.22579446400508,NA,NA
"534","AP5S1",0.305102898441417,-2.22604600307749,NA,NA
"535","SCAMP4",0.574726699337634,-2.22726938351298,NA,NA
"536","HEMK1",0.6873249277912,-2.22778913017704,NA,NA
"537","ENSG00000287837",-0.22271763391042,-2.22974738389826,NA,"lncRNA"
"538","OSTN",-0.695000366157854,-2.23033089701704,NA,NA
"539","HSD17B10",0.38743445880385,-2.23104375003241,NA,NA
"540","ENSG00000261090",-0.576231398505638,-2.23249994752846,NA,"lncRNA"
"541","ENSG00000290900",0.249145531506123,-2.23288094239664,NA,"lncRNA"
"542","VRK2",0.337218647759991,-2.23325637542253,NA,NA
"543","CFAP46",-0.223420078258192,-2.23391772952882,NA,NA
"544","USP3-AS1",-0.28310701001187,-2.2355445015764,NA,NA
"545","OCIAD2",-0.313586802333701,-2.23630582715918,NA,NA
"546","ENSG00000266302",-0.596322242033236,-2.23754399824541,NA,"protein_coding"
"547","ZFAT",-0.379299829996152,-2.23792164329501,NA,NA
"548","ENSG00000283405",-1.3579746357636,-2.23836525577997,NA,"lncRNA"
"549","DPAGT1",0.240113036299584,-2.23977270871731,NA,NA
"550","LINC01735",-0.765883114587595,-2.24101117329669,NA,NA
"551","UGT8",0.613371584799734,-2.24399490372152,NA,NA
"552","GDAP1L1",-0.618001398468133,-2.24459265334498,NA,NA
"553","TM7SF2",0.224383755508306,-2.24507724869962,NA,NA
"554","FGD5",0.231786560978828,-2.24608502332034,NA,NA
"555","PMS2P4",-0.279244479983266,-2.24639099361954,NA,NA
"556","TNIP2",0.22216306680946,-2.24702297422157,NA,NA
"557","RBM38",0.27767907208958,-2.2478918067474,NA,NA
"558","NONO",-0.350985540091447,-2.24791053912515,NA,NA
"559","SDHAF2",0.381831765778882,-2.24846618050892,NA,NA
"560","DPP7",0.337605578422409,-2.24850513782523,NA,NA
"561","CYP1A1",-1.34683804636571,-2.25025541883815,NA,NA
"562","NPY4R2",-1.15267795662131,-2.2528780092553,NA,NA
"563","LIF",-0.35694231384287,-2.2531763598922,NA,NA
"564","HSDL2",0.290741803369993,-2.25333730699576,NA,NA
"565","NPY6R",-1.05131351113332,-2.25374636918701,NA,NA
"566","C2orf42",-0.609263459290355,-2.2543918831336,NA,NA
"567","NAA80",0.304092046308036,-2.25504107422722,NA,NA
"568","LRRC28",0.250939376411998,-2.25505173956439,NA,NA
"569","ANKRD65",0.208812062249728,-2.25554009049492,NA,NA
"570","PTCHD4",-0.545153773141849,-2.255787795834,NA,NA
"571","B9D1",0.260375950289151,-2.25648721043225,NA,NA
"572","RCBTB2",0.362726506770323,-2.25846671330646,NA,NA
"573","C2CD2",0.625484477405495,-2.25951354924184,NA,NA
"574","IRX3",0.203342666257105,-2.26014406305809,NA,NA
"575","ENSG00000272375",-0.707801775071486,-2.26151638582043,NA,"lncRNA"
"576","BMP8A",-0.342976506938443,-2.26185218557692,NA,NA
"577","ENSG00000278703",-0.837831902576499,-2.26241100865414,NA,"lncRNA"
"578","ENSG00000286282",-1.13391636297823,-2.26278562458656,NA,"lncRNA"
"579","SNHG12",0.245146668077287,-2.26422023286631,NA,NA
"580","ENSG00000227733",-0.65950301344634,-2.26451393804427,NA,"lncRNA"
"581","HEATR5A",0.238516442279121,-2.26493180819952,NA,NA
"582","ENSG00000287760",-0.336466938483046,-2.26626875343811,NA,"lncRNA"
"583","ENSG00000225156",-0.312776586178553,-2.26640130612572,NA,"lncRNA"
"584","ENSG00000272824",-0.671373702067226,-2.26654439817469,NA,"lncRNA"
"585","RRN3P1",0.346043421700213,-2.2667760344746,NA,NA
"586","ENSG00000290683",0.701164448021978,-2.26782599614183,NA,"lncRNA"
"587","ENSG00000278654",-0.305170632279511,-2.26813315316532,NA,"processed_pseudogene"
"588","PPP1R35",0.212383199243402,-2.26821867327711,NA,NA
"589","FBXO6",-0.325100105024217,-2.26826563307605,NA,NA
"590","TAGAP-AS1",-0.397967852648869,-2.26912798579441,NA,NA
"591","ERBIN-DT",-1.0402383254625,-2.27216543754157,NA,NA
"592","INF2",0.404775230434157,-2.27286854665423,NA,NA
"593","VSNL1",-0.809234084871423,-2.27375808059854,NA,NA
"594","ENSG00000285081",-0.286703027357943,-2.27811166295995,NA,"lncRNA"
"595","ENSG00000291273",0.348900023678896,-2.27911532575998,NA,"lncRNA"
"596","B3GALT6",0.365677963600563,-2.27919978653799,NA,NA
"597","TATDN1",-0.237868032388498,-2.2793978059814,NA,NA
"598","IFT122",0.501000602839397,-2.27948007773082,NA,NA
"599","KRT19",-0.225360216260381,-2.28122536654167,NA,NA
"600","ODAD4",-0.224808832387252,-2.28461801575566,NA,NA
"601","LIX1L-AS1",0.3170667959918,-2.28589545307072,NA,NA
"602","NDEL1",-0.413621741531911,-2.28761906601887,NA,NA
"603","INO80B",0.275194808337746,-2.28864382921926,NA,NA
"604","LSM1",-0.309423194163013,-2.28939490424219,NA,NA
"605","ENSG00000267581",-0.564604001151903,-2.29067700154938,NA,"lncRNA"
"606","RXYLT1",0.207260114064121,-2.29173059958506,NA,NA
"607","RAD21-AS1",-0.743717579104314,-2.29337836796664,NA,NA
"608","DNAL1",0.226037833209252,-2.29677253133758,NA,NA
"609","SLC35C2",0.278600039679626,-2.2970226790154,NA,NA
"610","PKP4",-0.273170561818165,-2.30135401540067,NA,NA
"611","ENSG00000286445",0.441272574111647,-2.30240375073554,NA,"lncRNA"
"612","KTI12",0.409434043175363,-2.30405649099995,NA,NA
"613","TIMM50",0.314768947684938,-2.30549377898204,NA,NA
"614","CCBE1",-0.490860684875461,-2.30598264676011,NA,NA
"615","ZNF236",-0.293197032092181,-2.30675373006491,NA,NA
"616","CDCA2",0.256045233525675,-2.30742190281745,NA,NA
"617","ENSG00000279970",-0.983561309362452,-2.30904088626574,NA,"TEC"
"618","ST3GAL5",-0.379650478191944,-2.31260660377816,NA,NA
"619","ENSG00000290993",0.488255366974787,-2.31537386072572,NA,"lncRNA"
"620","C1orf56",-0.437374631382687,-2.31593947773043,NA,NA
"621","EFNA5",-0.22873584556639,-2.31600960146578,NA,NA
"622","MNT",-0.553122411135158,-2.31789379889363,NA,NA
"623","ACAD11",-0.417210521669923,-2.31797049969742,NA,NA
"624","CLDN1",0.234668231935191,-2.32203331638768,NA,NA
"625","IL4R",0.864867395050125,-2.3233086031351,NA,NA
"626","MFSD6",-0.386238535390556,-2.32334739281595,NA,NA
"627","FAM88B",0.204138867394954,-2.32456394347736,NA,NA
"628","MORN3",-0.33663013852803,-2.32511893086106,NA,NA
"629","MRPL52",0.200142875608488,-2.32716339511569,NA,NA
"630","MCM10",-0.276531394723428,-2.33015219758657,NA,NA
"631","MELTF",0.273836342405058,-2.33225290745624,NA,NA
"632","ENSG00000268628",-0.315413158458311,-2.33345856575248,NA,"lncRNA"
"633","PCDHB16",-0.250919328736426,-2.3342542777861,NA,NA
"634","DMTN",-0.662494158665204,-2.33523520587692,NA,NA
"635","ACKR3",0.237232069676881,-2.33572847775133,NA,NA
"636","CIART",-0.279108554491852,-2.33828658880355,NA,NA
"637","MTDH",-0.400877124055706,-2.33902493191992,NA,NA
"638","ANKRD49",-0.414281343211596,-2.34031970488306,NA,NA
"639","FBXO17",0.599362969797817,-2.34051662249528,NA,NA
"640","ERF",0.319252389062375,-2.3415725686832,NA,NA
"641","ENSG00000283757",0.350144932072055,-2.3460489994631,NA,"lncRNA"
"642","LSM6",-0.240492549229702,-2.34618977069051,NA,NA
"643","CAMTA1",-0.693255506741849,-2.34957219043348,NA,NA
"644","NDUFA2",0.228151044290973,-2.34980542469977,NA,NA
"645","MEOX2",-0.466440068234523,-2.34985480522365,NA,NA
"646","ENSG00000287419",-0.438110382038585,-2.35000951331397,NA,"lncRNA"
"647","ZNF725P",-0.967445541089203,-2.35023032028435,NA,NA
"648","UBXN10",0.225133745222931,-2.35097751520076,NA,NA
"649","FBXO34",-0.23051082884939,-2.35194351741129,NA,NA
"650","GATD1",0.431160999590091,-2.35467340244145,NA,NA
"651","ALAD",-0.474336969567954,-2.35518850896973,NA,NA
"652","METTL21AP1",-0.393223386495469,-2.35778897389948,NA,NA
"653","IGF2BP3",0.341029353234824,-2.3585195840224,NA,NA
"654","ENSG00000284391",-1.19857351483138,-2.35885970019663,NA,"lncRNA"
"655","LRP12",0.335463421497446,-2.35997693637567,NA,NA
"656","OLMALINC",-0.265041965713973,-2.36003213653781,NA,NA
"657","ENSG00000260643",-0.397404467259843,-2.36095179059762,NA,"protein_coding"
"658","UNC50",0.482855821061942,-2.36152134111557,NA,NA
"659","PTCHD1",-0.245191004106109,-2.36268454468025,NA,NA
"660","ENSG00000275963",0.558673566971347,-2.36324099804029,NA,"lncRNA"
"661","ORMDL2",0.823152542070197,-2.36351784791136,NA,NA
"662","NKX1-2",-0.53061244388063,-2.36380694560134,NA,NA
"663","MCF2",-0.831708311383861,-2.36536406631511,NA,NA
"664","HLA-F-AS1",-0.303366040947544,-2.36580919870825,NA,NA
"665","DENND6A",-0.620251665027964,-2.36743277837924,NA,NA
"666","MISP3",-0.323386696941078,-2.36820329250182,NA,NA
"667","NCK1",-0.393509126691935,-2.37172107092335,NA,NA
"668","AKR7A2",0.273498397928935,-2.37217472762462,NA,NA
"669","GDF10",0.715256602024563,-2.37372876436275,NA,NA
"670","HERC6",-0.442861243662772,-2.37403091747825,NA,NA
"671","UNC93B1",-0.300044401438294,-2.37411615850756,NA,NA
"672","RGS16",0.618385561644828,-2.37591521776175,NA,NA
"673","CRISPLD1",0.651649612921752,-2.38032641959632,NA,NA
"674","DCAF17",-0.248215604418615,-2.38046369127962,NA,NA
"675","WDR46",-0.264355415212789,-2.38070637444643,NA,NA
"676","SAT1",0.29100131689031,-2.3807970365699,NA,NA
"677","SELENBP1",-0.217883759031218,-2.38241324057608,NA,NA
"678","ISG15",0.791222746218906,-2.3834285694844,NA,NA
"679","STK11",0.618689469588202,-2.38360368272961,NA,NA
"680","CA12",0.287766384859404,-2.38362205882553,NA,NA
"681","DLEU1",-0.327157921121425,-2.38487852234224,NA,NA
"682","ENSG00000286677",-0.220405487021917,-2.38568823559219,NA,"lncRNA"
"683","PC",0.206136049093388,-2.38631240958961,NA,NA
"684","TROAP",-0.227581666153638,-2.38635014541659,NA,NA
"685","MPV17L",-0.219182480028156,-2.38738128088535,NA,NA
"686","CCDC28A",-0.247562572157364,-2.38758730693927,NA,NA
"687","RPL36P7",0.508440266513018,-2.3881266064159,NA,NA
"688","SFT2D3",0.402343146725012,-2.38860542281167,NA,NA
"689","ENSG00000272862",-0.724830680342772,-2.38868786321537,NA,"lncRNA"
"690","MIR210HG",0.466329165197621,-2.38879074034948,NA,NA
"691","ENSG00000283635",-0.445023303066981,-2.38981041520876,NA,"lncRNA"
"692","DPP3",0.384896449713059,-2.39134713393519,NA,NA
"693","GLIS3",0.380999105449954,-2.39173989884042,NA,NA
"694","WDR1",-0.301379644699252,-2.39376178474009,NA,NA
"695","KCNH4",0.367079281203995,-2.3941795064801,NA,NA
"696","USP44",0.606469626139946,-2.39746386843261,NA,NA
"697","ENSG00000286176",-0.677331402017207,-2.39785828329425,NA,"lncRNA"
"698","SYNPO2L-AS1",-0.502483117698217,-2.39837925678297,NA,NA
"699","ENSG00000274718",-0.365009625912699,-2.39980674656617,NA,"lncRNA"
"700","PMS2P10",0.255655218442319,-2.39989576038719,NA,NA
"701","EXT1",0.236880981258718,-2.40135233567101,NA,NA
"702","FAM13B",-0.249579590650075,-2.40282278119373,NA,NA
"703","ARL5A",-0.280597693102695,-2.40384319837269,NA,NA
"704","ARSD",0.429553472194758,-2.40409990005948,NA,NA
"705","ENSG00000256206",0.502611946745585,-2.4043390650625,NA,"protein_coding"
"706","CCDC126",-0.305285781840262,-2.40547609283803,NA,NA
"707","ENSG00000286391",-0.645670882521929,-2.40849670450347,NA,"lncRNA"
"708","STAT5A",-0.37847328946237,-2.41147661360696,NA,NA
"709","NCAPH",-0.301737650009137,-2.41480479578826,NA,NA
"710","TTC23L-AS1",0.220091298532301,-2.41557980449336,NA,NA
"711","ARHGEF7-AS2",0.214542747097319,-2.41703109891218,NA,NA
"712","DNAH9",-0.424423080789834,-2.41711554376875,NA,NA
"713","TMEM108",-0.276411346982891,-2.41755560683336,NA,NA
"714","PPT2-EGFL8",0.848988160513523,-2.4186829346521,NA,NA
"715","ENSG00000286098",-0.43832234828216,-2.41938352118067,NA,"protein_coding"
"716","DNAJC22",-0.343983138215002,-2.41982018245559,NA,NA
"717","CEP89",-0.237512908927975,-2.41990312254145,NA,NA
"718","CYP1B1-AS1",0.553365799022056,-2.42193041164817,NA,NA
"719","ANKFN1",0.20074552559203,-2.42260050460603,NA,NA
"720","LINC02315",-0.47869117803853,-2.42709669962418,NA,NA
"721","HMGA1P8",-0.954355303665942,-2.42852311330246,NA,NA
"722","GABRR1",-0.883452301491306,-2.42854479497941,NA,NA
"723","NXT2",0.276587097979089,-2.43073928529182,NA,NA
"724","SNRPB",0.385054008933783,-2.43155509873721,NA,NA
"725","ENSG00000293110",-0.649518614382505,-2.43259610805108,NA,"lncRNA"
"726","KSR2",-0.426475646427577,-2.43280672402477,NA,NA
"727","TMEM128",0.255801198669704,-2.43351832421663,NA,NA
"728","SLC38A4-AS1",-0.250785040465009,-2.4339577808805,NA,NA
"729","CASP7",-0.615234533947867,-2.43530014026904,NA,NA
"730","SLC27A5",0.401563402246798,-2.43534867683701,NA,NA
"731","FUT1",-0.406890839833665,-2.43653829690922,NA,NA
"732","CHST3",0.582487976664213,-2.43786711663508,NA,NA
"733","DDX54",0.447514782777577,-2.43875991731191,NA,NA
"734","COMMD4",0.547630993350586,-2.43948601542799,NA,NA
"735","RPL36AL",-0.362152367596823,-2.44177526559901,NA,NA
"736","ENSG00000273483",-0.856349432892989,-2.44178055889304,NA,"lncRNA"
"737","C1orf21",-0.373803343875326,-2.44200307594708,NA,NA
"738","CIMAP1D",-0.927964843167155,-2.44246366586116,NA,NA
"739","ENSG00000287642",-1.11758727970507,-2.44316945052615,NA,"lncRNA"
"740","ENSG00000240086",-0.463228270328226,-2.44334486989468,NA,"lncRNA"
"741","BTBD17",0.886614598571289,-2.44456354616706,NA,NA
"742","SLC9A3",0.270771105334848,-2.44474280875116,NA,NA
"743","PTGIS",0.543095667795357,-2.44559429663249,NA,NA
"744","ENSG00000291124",0.218117461396029,-2.44748490521027,NA,"lncRNA"
"745","MCEE",0.255575842129881,-2.44896019499002,NA,NA
"746","PDP2",-0.46631434542334,-2.44949446360232,NA,NA
"747","SENP2",-0.474460490983233,-2.44968901831677,NA,NA
"748","TNFRSF19",0.555050205500039,-2.45095560148773,NA,NA
"749","GAMT",0.273116833666589,-2.45158992856904,NA,NA
"750","SLC66A1",0.517842028949171,-2.45162374858176,NA,NA
"751","ENSG00000230105",-1.17375457724342,-2.45215620311036,NA,"lncRNA"
"752","MEA1",-0.297167186254302,-2.45240012629654,NA,NA
